Pos	Score	Topology
348.9	0.430279304	Bongo+MountainNyala
349	0.382253525	Bongo+MountainNyala
349.1	0.336547041	Bongo+MountainNyala
349.2	0.230084807	Bongo+MountainNyala
349.3	0.312044143	Bongo+MountainNyala
349.4	0.548854172	Bongo+MountainNyala
349.5	0.629186335	Bongo+MountainNyala
349.6	0.57729425	Bongo+MountainNyala
349.7	0.394896004	Bongo+MountainNyala
349.8	0.258754127	Bongo+MountainNyala
349.9	0.42366357	Bongo+MountainNyala
350	0.338445979	Bongo+MountainNyala
350.1	0.617780488	Bongo+MountainNyala
350.2	0.452770843	Bongo+MountainNyala
350.3	0.229331586	Bongo+MountainNyala
350.4	0.410632505	Bongo+MountainNyala
350.5	0.580300291	Bongo+MountainNyala
350.6	0.34272531	Bongo+MountainNyala
350.7	0.769272724	Bongo+MountainNyala
350.8	0.33712381	Bongo+MountainNyala
350.9	0.177633794	Bongo+MountainNyala
351	0.415190445	Bongo+MountainNyala
351.1	-0.007642187	Bongo+MountainNyala
351.2	0.202280396	Bongo+MountainNyala
351.3	0.144409467	Bongo+MountainNyala
351.4	0.329682026	Bongo+MountainNyala
351.5	0.350631442	Bongo+MountainNyala
351.6	0.344438509	Bongo+MountainNyala
351.7	0.312408289	Bongo+MountainNyala
351.8	0.394886228	Bongo+MountainNyala
351.9	0.309842157	Bongo+MountainNyala
352	0.081858401	Bongo+MountainNyala
352.1	0.747230869	Bongo+MountainNyala
352.2	0.357738407	Bongo+MountainNyala
352.3	0.35077319	Bongo+MountainNyala
352.4	0.205360732	Bongo+MountainNyala
352.5	0.288772988	Bongo+MountainNyala
352.6	0.189759381	Bongo+MountainNyala
352.7	0.335153998	Bongo+MountainNyala
352.8	0.454295859	Bongo+MountainNyala
352.9	0.360720008	Bongo+MountainNyala
353	0.21537598	Bongo+MountainNyala
353.1	0.3827472	Bongo+MountainNyala
353.2	0.389575556	Bongo+MountainNyala
353.3	0.273725676	Bongo+MountainNyala
353.4	0.403816369	Bongo+MountainNyala
353.5	0.738334944	Bongo+MountainNyala
353.6	0.502336301	Bongo+MountainNyala
353.7	0.649832703	Bongo+MountainNyala
353.8	0.424189016	Bongo+MountainNyala
353.9	0.323019858	Bongo+MountainNyala
354	0.553998656	Bongo+MountainNyala
354.1	0.482159169	Bongo+MountainNyala
354.2	0.212215239	Bongo+MountainNyala
354.3	0.287218645	Bongo+MountainNyala
354.4	0.39761366	Bongo+MountainNyala
354.5	0.267295682	Bongo+MountainNyala
354.6	0.465142045	Bongo+MountainNyala
354.7	0.262771957	Bongo+MountainNyala
354.8	0.707678215	Bongo+MountainNyala
354.9	0.440724685	Bongo+MountainNyala
355	0.357889931	Bongo+MountainNyala
355.1	0.464775455	Bongo+MountainNyala
355.2	0.30021305	Bongo+MountainNyala
355.3	0.653906744	Bongo+MountainNyala
355.4	0.473136159	Bongo+MountainNyala
355.5	0.401049834	Bongo+MountainNyala
355.6	0.338377549	Bongo+MountainNyala
355.7	0.692420725	Bongo+MountainNyala
355.8	0.373455357	Bongo+MountainNyala
355.9	0.554538766	Bongo+MountainNyala
356	0.258243344	Bongo+MountainNyala
356.1	0.47370804	Bongo+MountainNyala
356.2	0.476093321	Bongo+MountainNyala
356.3	0.430565244	Bongo+MountainNyala
356.4	0.343057686	Bongo+MountainNyala
356.5	0.864129197	Bongo+MountainNyala
356.6	0.517469151	Bongo+MountainNyala
356.7	0.540263738	Bongo+MountainNyala
356.8	0.424968632	Bongo+MountainNyala
356.9	0.303666332	Bongo+MountainNyala
357	0.379748491	Bongo+MountainNyala
357.1	0.482987663	Bongo+MountainNyala
357.2	0.423443616	Bongo+MountainNyala
357.3	0.523085315	Bongo+MountainNyala
357.4	0.44157273	Bongo+MountainNyala
357.5	0.398034017	Bongo+MountainNyala
357.6	0.244787035	Bongo+MountainNyala
357.7	0.28855059	Bongo+MountainNyala
357.8	0.346371662	Bongo+MountainNyala
357.9	0.107128696	Bongo+MountainNyala
358	0.414872734	Bongo+MountainNyala
358.1	0.476176414	Bongo+MountainNyala
358.2	0.465699263	Bongo+MountainNyala
358.3	0.33385138	Bongo+MountainNyala
358.4	0.29037621	Bongo+MountainNyala
358.5	0.219058258	Bongo+MountainNyala
358.6	0.364644969	Bongo+MountainNyala
358.7	0.22540687	Bongo+MountainNyala
358.8	0.52689541	Bongo+MountainNyala
358.9	0.552776688	Bongo+MountainNyala
359	0.465811684	Bongo+MountainNyala
359.1	0.579669756	Bongo+MountainNyala
359.2	0.606973404	Bongo+MountainNyala
359.3	0.813581277	Bongo+MountainNyala
359.4	0.365238845	Bongo+MountainNyala
359.5	0.301310378	Bongo+MountainNyala
359.6	0.65147014	Bongo+MountainNyala
359.7	0.592739923	Bongo+MountainNyala
359.8	0.516105435	Bongo+MountainNyala
359.9	0.20899071	Bongo+MountainNyala
360	0.254037331	Bongo+MountainNyala
360.1	0.437613554	Bongo+MountainNyala
360.2	0.341945695	Bongo+MountainNyala
360.3	0.507336594	Bongo+MountainNyala
360.4	0.283002856	Bongo+MountainNyala
360.5	0.515848821	Bongo+MountainNyala
360.6	0.409806455	Bongo+MountainNyala
360.7	0.404427353	Bongo+MountainNyala
360.8	0.649945124	Bongo+MountainNyala
360.9	0.294237628	Bongo+MountainNyala
361	0.559148028	Bongo+MountainNyala
361.1	0.621776322	Bongo+MountainNyala
361.2	0.40353776	Bongo+MountainNyala
361.3	0.512065609	Bongo+MountainNyala
361.4	0.54589701	Bongo+MountainNyala
361.5	0.533709103	Bongo+MountainNyala
361.6	0.595504015	Bongo+MountainNyala
361.7	0.353745016	Bongo+MountainNyala
361.8	0.46011487	Bongo+MountainNyala
361.9	0.374342505	Bongo+MountainNyala
362	0.304836977	Bongo+MountainNyala
362.1	0.339687498	Bongo+MountainNyala
362.2	0.506300365	Bongo+MountainNyala
362.3	0.254636095	Bongo+MountainNyala
362.4	0.49420044	Bongo+MountainNyala
362.5	0.489161044	Bongo+MountainNyala
362.6	0.414540358	Bongo+MountainNyala
362.7	0.228261631	Bongo+MountainNyala
362.8	0.465831235	Bongo+MountainNyala
362.9	0.382822962	Bongo+MountainNyala
363	0.517728208	Bongo+MountainNyala
363.1	0.232975738	Bongo+MountainNyala
363.2	0.206607628	Bongo+MountainNyala
363.3	0.130974908	Bongo+MountainNyala
363.4	0.181279657	Bongo+MountainNyala
363.5	0.219821988	Bongo+MountainNyala
363.6	0.380239722	Bongo+MountainNyala
363.7	0.102679511	Bongo+MountainNyala
363.8	0.282057053	Bongo+MountainNyala
363.9	0.435086525	Bongo+MountainNyala
364	0.269373027	Bongo+MountainNyala
364.1	0.296718223	Bongo+MountainNyala
364.2	0.472837998	Bongo+MountainNyala
364.3	0.307982322	Bongo+MountainNyala
364.4	0.234201861	Bongo+MountainNyala
364.5	0.286385263	Bongo+MountainNyala
364.6	0.498228046	Bongo+MountainNyala
364.7	0.314852225	Bongo+MountainNyala
364.8	0.367665673	Bongo+MountainNyala
364.9	0.148859629	Bongo+MountainNyala
365	0.300068858	Bongo+MountainNyala
365.1	0.081606676	Bongo+MountainNyala
365.2	0.242931599	Bongo+MountainNyala
365.3	0.128621643	Bongo+MountainNyala
365.4	0.370028959	Bongo+MountainNyala
365.5	0.187832582	Bongo+MountainNyala
365.6	0.396330594	Bongo+MountainNyala
365.7	0.193178446	Bongo+MountainNyala
365.8	0.140133557	Bongo+MountainNyala
365.9	0.326082109	Bongo+MountainNyala
366	0.316572755	Bongo+MountainNyala
366.1	0.378536299	Bongo+MountainNyala
366.2	0.257981843	Bongo+MountainNyala
366.3	0.246209405	Bongo+MountainNyala
366.4	0.561503982	Bongo+MountainNyala
366.5	0.28162692	Bongo+MountainNyala
366.6	0.344362747	Bongo+MountainNyala
366.7	0.335914062	Bongo+MountainNyala
366.8	0.237600153	Bongo+MountainNyala
366.9	0.301508336	Bongo+MountainNyala
367	0.426105062	Bongo+MountainNyala
367.1	0.427006874	Bongo+MountainNyala
367.2	0.262124314	Bongo+MountainNyala
367.3	0.131851793	Bongo+MountainNyala
367.4	0.383697891	Bongo+MountainNyala
367.5	0.449994532	Bongo+MountainNyala
367.6	0.405197193	Bongo+MountainNyala
367.7	0.322572617	Bongo+MountainNyala
367.8	0.505591624	Bongo+MountainNyala
367.9	0.37445737	Bongo+MountainNyala
368	0.615612717	Bongo+MountainNyala
368.1	0.413350162	Bongo+MountainNyala
368.2	0.51599057	Bongo+MountainNyala
368.3	0.353683918	Bongo+MountainNyala
368.4	0.296222104	Bongo+MountainNyala
368.5	0.228435639	Bongo+MountainNyala
368.6	0.41493872	Bongo+MountainNyala
368.7	0.293824603	Bongo+MountainNyala
368.8	0.357171414	Bongo+MountainNyala
368.9	0.350873392	Bongo+MountainNyala
369	0.381415255	Bongo+MountainNyala
369.1	0.43543112	Bongo+MountainNyala
369.2	0.388536883	Bongo+MountainNyala
369.3	0.412898034	Bongo+MountainNyala
369.4	0.292600191	Bongo+MountainNyala
369.5	0.451480445	Bongo+MountainNyala
369.6	0.143874978	Bongo+MountainNyala
369.7	0.362352557	Bongo+MountainNyala
369.8	0.178436382	Bongo+MountainNyala
369.9	0.184544511	Bongo+MountainNyala
370	0.369002506	Bongo+MountainNyala
370.1	0.385525955	Bongo+MountainNyala
370.2	0.517828409	Bongo+MountainNyala
370.3	0.376620253	Bongo+MountainNyala
370.4	0.379731383	Bongo+MountainNyala
370.5	0.385027392	Bongo+MountainNyala
370.6	0.652987824	Bongo+MountainNyala
370.7	0.484952587	Bongo+MountainNyala
370.8	0.235864226	Bongo+MountainNyala
370.9	0.333580103	Bongo+MountainNyala
371	0.456199685	Bongo+MountainNyala
371.1	0.458281918	Bongo+MountainNyala
371.2	0.32178567	Bongo+MountainNyala
371.3	0.316101076	Bongo+MountainNyala
371.4	0.446736766	Bongo+MountainNyala
371.5	0.289041821	Bongo+MountainNyala
371.6	0.38622492	Bongo+MountainNyala
371.7	0.422822856	Bongo+MountainNyala
371.8	0.78317383	Bongo+MountainNyala
371.9	0.27352283	Bongo+MountainNyala
372	0.332705174	Bongo+MountainNyala
372.1	0.593211603	Bongo+MountainNyala
372.2	0.155320906	Bongo+MountainNyala
372.3	0.254328159	Bongo+MountainNyala
372.4	0.338010959	Bongo+MountainNyala
372.5	0.353256229	Bongo+MountainNyala
372.6	0.463956736	Bongo+MountainNyala
372.7	0.448200684	Bongo+MountainNyala
372.8	0.443207723	Bongo+MountainNyala
372.9	0.431198224	Bongo+MountainNyala
373	0.415361521	Bongo+MountainNyala
373.1	0.338387325	Bongo+MountainNyala
0	0.210787736	Sitatunga+MountainNyala
0.1	0.158754636	Sitatunga+MountainNyala
0.2	0.284400787	Sitatunga+MountainNyala
0.3	0.313124362	Sitatunga+MountainNyala
0.4	0.541128891	Sitatunga+MountainNyala
0.5	0.424963744	Sitatunga+MountainNyala
0.6	0.272408395	Sitatunga+MountainNyala
0.7	0.384699905	Sitatunga+MountainNyala
0.8	0.153599154	Sitatunga+MountainNyala
0.9	0.370195147	Sitatunga+MountainNyala
1	0.44377716	Sitatunga+MountainNyala
1.1	0.27334931	Sitatunga+MountainNyala
1.2	0.32086675	Sitatunga+MountainNyala
1.3	0.273190454	Sitatunga+MountainNyala
1.4	0.130893037	Sitatunga+MountainNyala
1.5	0.135892351	Sitatunga+MountainNyala
1.6	0.142812599	Sitatunga+MountainNyala
1.7	0.174269472	Sitatunga+MountainNyala
1.8	0.256085349	Sitatunga+MountainNyala
1.9	0.301422799	Sitatunga+MountainNyala
2	0.204360429	Sitatunga+MountainNyala
2.1	0.380496335	Sitatunga+MountainNyala
2.2	0.290317555	Sitatunga+MountainNyala
2.3	0.197293301	Sitatunga+MountainNyala
2.4	0.363667395	Sitatunga+MountainNyala
2.5	0.210852744	Sitatunga+MountainNyala
2.6	0.13520194	Sitatunga+MountainNyala
2.7	0.261897028	Sitatunga+MountainNyala
2.8	0.197532073	Sitatunga+MountainNyala
2.9	0.053530499	Sitatunga+MountainNyala
3	0.208520741	Sitatunga+MountainNyala
3.1	0.07323693	Sitatunga+MountainNyala
3.2	0.060638442	Sitatunga+MountainNyala
3.3	0.096597777	Sitatunga+MountainNyala
3.4	0.144796098	Sitatunga+MountainNyala
3.5	0.299426103	Sitatunga+MountainNyala
3.6	0.289765226	Sitatunga+MountainNyala
3.7	0.167212608	Sitatunga+MountainNyala
3.8	0.127295319	Sitatunga+MountainNyala
3.9	0.112689627	Sitatunga+MountainNyala
4	0.33036144	Sitatunga+MountainNyala
4.1	0.472943088	Sitatunga+MountainNyala
4.2	0.245786604	Sitatunga+MountainNyala
4.3	0.323054073	Sitatunga+MountainNyala
4.4	0.230063056	Sitatunga+MountainNyala
4.5	0.365998909	Sitatunga+MountainNyala
4.6	0.258350877	Sitatunga+MountainNyala
4.7	0.113766425	Sitatunga+MountainNyala
4.8	0.208469907	Sitatunga+MountainNyala
4.9	0.173382812	Sitatunga+MountainNyala
5	0.078521696	Sitatunga+MountainNyala
5.1	0.251876892	Sitatunga+MountainNyala
5.2	0.203391653	Sitatunga+MountainNyala
5.3	0.191835259	Sitatunga+MountainNyala
5.4	0.115833017	Sitatunga+MountainNyala
5.5	0.102785822	Sitatunga+MountainNyala
5.6	0.270986025	Sitatunga+MountainNyala
5.7	0.375676894	Sitatunga+MountainNyala
5.8	0.343895956	Sitatunga+MountainNyala
5.9	0.236714715	Sitatunga+MountainNyala
6	0.217111908	Sitatunga+MountainNyala
6.1	0.446052464	Sitatunga+MountainNyala
6.2	0.342933045	Sitatunga+MountainNyala
6.3	0.276076742	Sitatunga+MountainNyala
6.4	0.262806172	Sitatunga+MountainNyala
6.5	0.256847857	Sitatunga+MountainNyala
6.6	0.206373255	Sitatunga+MountainNyala
6.7	0.29050085	Sitatunga+MountainNyala
6.8	0.144569056	Sitatunga+MountainNyala
6.9	0.176707542	Sitatunga+MountainNyala
7	0.110840789	Sitatunga+MountainNyala
7.1	0.081989396	Sitatunga+MountainNyala
7.2	0.071772523	Sitatunga+MountainNyala
7.3	0.13697477	Sitatunga+MountainNyala
7.4	0.314038394	Sitatunga+MountainNyala
7.5	0.08304762	Sitatunga+MountainNyala
7.6	0.300892465	Sitatunga+MountainNyala
7.7	0.167795242	Sitatunga+MountainNyala
7.8	0.250083043	Sitatunga+MountainNyala
7.9	0.216170993	Sitatunga+MountainNyala
8	0.230554531	Sitatunga+MountainNyala
8.1	0.578291376	Sitatunga+MountainNyala
8.2	0.186308543	Sitatunga+MountainNyala
8.3	0.035387943	Sitatunga+MountainNyala
8.4	0.31725217	Sitatunga+MountainNyala
8.5	0.11579147	Sitatunga+MountainNyala
8.6	0.192983665	Sitatunga+MountainNyala
8.7	0.143065302	Sitatunga+MountainNyala
8.8	0.165013555	Sitatunga+MountainNyala
8.9	0.3419237	Sitatunga+MountainNyala
9	0.260225376	Sitatunga+MountainNyala
9.1	0.050198682	Sitatunga+MountainNyala
9.2	0.220259941	Sitatunga+MountainNyala
9.3	0.521804692	Sitatunga+MountainNyala
9.4	0.446617013	Sitatunga+MountainNyala
9.5	0.369422863	Sitatunga+MountainNyala
9.6	0.07454639	Sitatunga+MountainNyala
9.7	0.204781031	Sitatunga+MountainNyala
9.8	0.181580017	Sitatunga+MountainNyala
9.9	0.207779495	Sitatunga+MountainNyala
10	0.162169547	Sitatunga+MountainNyala
10.1	0.363628292	Sitatunga+MountainNyala
10.2	0.074991431	Sitatunga+MountainNyala
10.3	0.393283006	Sitatunga+MountainNyala
10.4	0.341305384	Sitatunga+MountainNyala
10.5	0.356017876	Sitatunga+MountainNyala
10.6	0.330312561	Sitatunga+MountainNyala
10.7	0.498440668	Sitatunga+MountainNyala
10.8	0.191225498	Sitatunga+MountainNyala
10.9	0.225351637	Sitatunga+MountainNyala
11	0.190039211	Sitatunga+MountainNyala
11.1	0.164194836	Sitatunga+MountainNyala
11.2	0.227048217	Sitatunga+MountainNyala
11.3	0.149761197	Sitatunga+MountainNyala
11.4	0.33612424	Sitatunga+MountainNyala
11.5	0.230318692	Sitatunga+MountainNyala
11.6	0.170228913	Sitatunga+MountainNyala
11.7	0.320915629	Sitatunga+MountainNyala
11.8	0.270360377	Sitatunga+MountainNyala
11.9	0.285727844	Sitatunga+MountainNyala
12	0.214416247	Sitatunga+MountainNyala
12.1	0.132767291	Sitatunga+MountainNyala
12.2	0.230987841	Sitatunga+MountainNyala
12.3	0.107293661	Sitatunga+MountainNyala
12.4	0.055862747	Sitatunga+MountainNyala
12.5	0.149563727	Sitatunga+MountainNyala
12.6	0.215223234	Sitatunga+MountainNyala
12.7	0.241562262	Sitatunga+MountainNyala
12.8	0.119078319	Sitatunga+MountainNyala
12.9	0.17410304	Sitatunga+MountainNyala
13	0.16067117	Sitatunga+MountainNyala
13.1	0.028966258	Sitatunga+MountainNyala
13.2	0.290403093	Sitatunga+MountainNyala
13.3	0.113154952	Sitatunga+MountainNyala
13.4	0.149357459	Sitatunga+MountainNyala
13.5	0.347745154	Sitatunga+MountainNyala
13.6	0.168551396	Sitatunga+MountainNyala
13.7	0.600362559	Sitatunga+MountainNyala
13.8	0.360624695	Sitatunga+MountainNyala
13.9	0.20982067	Sitatunga+MountainNyala
14	0.176570438	Sitatunga+MountainNyala
14.1	0.343072349	Sitatunga+MountainNyala
14.2	0.302305059	Sitatunga+MountainNyala
14.3	0.328196113	Sitatunga+MountainNyala
14.4	0.242375603	Sitatunga+MountainNyala
14.5	0.248518924	Sitatunga+MountainNyala
14.6	0.175690376	Sitatunga+MountainNyala
14.7	0.354984091	Sitatunga+MountainNyala
14.8	0.246375593	Sitatunga+MountainNyala
14.9	0.257898749	Sitatunga+MountainNyala
15	0.322870778	Sitatunga+MountainNyala
15.1	0.274065383	Sitatunga+MountainNyala
15.2	0.251742476	Sitatunga+MountainNyala
15.3	0.492941813	Sitatunga+MountainNyala
15.4	0.104314015	Sitatunga+MountainNyala
15.5	0.125194512	Sitatunga+MountainNyala
15.6	0.120387779	Sitatunga+MountainNyala
15.7	0.108938674	Sitatunga+MountainNyala
15.8	0.158238232	Sitatunga+MountainNyala
15.9	0.078492124	Sitatunga+MountainNyala
16	0.156080237	Sitatunga+MountainNyala
16.1	0.175869517	Sitatunga+MountainNyala
16.2	0.439226552	Sitatunga+MountainNyala
16.3	0.200271481	Sitatunga+MountainNyala
16.4	0.433862113	Sitatunga+MountainNyala
16.5	0.168075073	Sitatunga+MountainNyala
16.6	0.415718335	Sitatunga+MountainNyala
16.7	0.288154672	Sitatunga+MountainNyala
16.8	0.388644417	Sitatunga+MountainNyala
16.9	0.143292588	Sitatunga+MountainNyala
17	0.461725423	Sitatunga+MountainNyala
17.1	0.117062316	Sitatunga+MountainNyala
17.2	0.217899833	Sitatunga+MountainNyala
17.3	0.341178299	Sitatunga+MountainNyala
17.4	0.14807146	Sitatunga+MountainNyala
17.5	0.313158577	Sitatunga+MountainNyala
17.6	0.176467792	Sitatunga+MountainNyala
17.7	0.273390857	Sitatunga+MountainNyala
17.8	0.183663716	Sitatunga+MountainNyala
17.9	0.322958759	Sitatunga+MountainNyala
18	0.32393389	Sitatunga+MountainNyala
18.1	0.288912292	Sitatunga+MountainNyala
18.2	0.170434693	Sitatunga+MountainNyala
18.3	0.194818083	Sitatunga+MountainNyala
18.4	0.369767458	Sitatunga+MountainNyala
18.5	0.282047277	Sitatunga+MountainNyala
18.6	0.353026499	Sitatunga+MountainNyala
18.7	0.397950923	Sitatunga+MountainNyala
18.8	0.316616746	Sitatunga+MountainNyala
18.9	0.129891267	Sitatunga+MountainNyala
19	0.079779834	Sitatunga+MountainNyala
19.1	0.190812228	Sitatunga+MountainNyala
19.2	0.173047993	Sitatunga+MountainNyala
19.3	0.429741638	Sitatunga+MountainNyala
19.4	0.211361083	Sitatunga+MountainNyala
19.5	0.224221805	Sitatunga+MountainNyala
19.6	0.222629337	Sitatunga+MountainNyala
19.7	0.090028234	Sitatunga+MountainNyala
19.8	0.203849158	Sitatunga+MountainNyala
19.9	0.160671659	Sitatunga+MountainNyala
20	0.394133496	Sitatunga+MountainNyala
20.1	0.400766337	Sitatunga+MountainNyala
20.2	0.495649693	Sitatunga+MountainNyala
20.3	0.320527043	Sitatunga+MountainNyala
20.4	0.176183563	Sitatunga+MountainNyala
20.5	0.299978433	Sitatunga+MountainNyala
20.6	0.494185776	Sitatunga+MountainNyala
20.7	0.182504802	Sitatunga+MountainNyala
20.8	0.128619932	Sitatunga+MountainNyala
20.9	0.299286799	Sitatunga+MountainNyala
21	0.219774087	Sitatunga+MountainNyala
21.1	0.428206846	Sitatunga+MountainNyala
21.2	0.318061112	Sitatunga+MountainNyala
21.3	0.27556596	Sitatunga+MountainNyala
21.4	0.405546675	Sitatunga+MountainNyala
21.5	0.257246219	Sitatunga+MountainNyala
21.6	0.25711669	Sitatunga+MountainNyala
21.7	0.291605509	Sitatunga+MountainNyala
21.8	0.356934352	Sitatunga+MountainNyala
21.9	0.273459287	Sitatunga+MountainNyala
22	0.345772898	Sitatunga+MountainNyala
22.1	0.094784377	Sitatunga+MountainNyala
22.2	0.267153933	Sitatunga+MountainNyala
22.3	0.218241495	Sitatunga+MountainNyala
22.4	0.309861708	Sitatunga+MountainNyala
22.5	0.107209101	Sitatunga+MountainNyala
22.6	0.196827731	Sitatunga+MountainNyala
22.7	0.45826481	Sitatunga+MountainNyala
22.8	0.275331342	Sitatunga+MountainNyala
22.9	0.258487738	Sitatunga+MountainNyala
23	0.196412262	Sitatunga+MountainNyala
23.1	0.219393811	Sitatunga+MountainNyala
23.2	0.253780718	Sitatunga+MountainNyala
23.3	0.198395271	Sitatunga+MountainNyala
23.4	0.186051197	Sitatunga+MountainNyala
23.5	0.278232294	Sitatunga+MountainNyala
23.6	0.247641552	Sitatunga+MountainNyala
23.7	0.334841174	Sitatunga+MountainNyala
23.8	0.462837414	Sitatunga+MountainNyala
23.9	0.354412211	Sitatunga+MountainNyala
24	0.431032036	Sitatunga+MountainNyala
24.1	0.275732147	Sitatunga+MountainNyala
24.2	0.301026881	Sitatunga+MountainNyala
24.3	0.460752737	Sitatunga+MountainNyala
24.4	0.23827248	Sitatunga+MountainNyala
24.5	0.199154358	Sitatunga+MountainNyala
24.6	0.279400495	Sitatunga+MountainNyala
24.7	0.482789704	Sitatunga+MountainNyala
24.8	0.270587663	Sitatunga+MountainNyala
24.9	0.438065683	Sitatunga+MountainNyala
25	0.110006919	Sitatunga+MountainNyala
25.1	0.392926192	Sitatunga+MountainNyala
25.2	0.138993706	Sitatunga+MountainNyala
25.3	0.290718361	Sitatunga+MountainNyala
25.4	0.323711491	Sitatunga+MountainNyala
25.5	0.21833803	Sitatunga+MountainNyala
25.6	0.261400909	Sitatunga+MountainNyala
25.7	0.15389096	Sitatunga+MountainNyala
25.8	0.219400654	Sitatunga+MountainNyala
25.9	0.443222387	Sitatunga+MountainNyala
26	0.244037235	Sitatunga+MountainNyala
26.1	0.218209235	Sitatunga+MountainNyala
