branch	chrbin	group	chr	pos	A	B	C	Q
a	4*	20	4	20	383640.472	376186.0381	507512.1392	1.35E+11
a	4*	20	4	21	663998.2403	359766.7572	532292.7917	1.45E+11
a	4*	20	4	22	473122.0791	398426.443	402324.866	1.03E+11
a	4*	20	4	23	627577.8	573563.083	486801.747	1.44E+11
a	4*	20	4	24	95012.17	252360.8232	245781.7002	89749397900
a	4*	25	4	25	390963.0711	476008.8387	590729.095	2.13E+11
a	4*	25	4	26	727389.0226	617924.0056	705929.387	2.49E+11
a	4*	25	4	27	493372.6986	511405.2377	708477.593	2.06E+11
a	4*	25	4	28	387170.157	654285.2426	997717.202	1.90E+11
a	4*	25	4	29	394776.5621	343504.037	559287.286	1.45E+11
a	4*	30	4	30	531920.1458	420318.7861	393394.513	1.65E+11
a	4*	30	4	31	543816.2425	803960.2635	698898.633	1.76E+11
a	4*	30	4	32	406469.3745	224672.7572	174290.414	87287880000
a	4*	30	4	33	426589.249	424640.394	548460.713	1.39E+11
a	4*	30	4	34	1157965.887	595441.9069	690885.853	1.27E+11
a	4*	35	4	35	347691.1278	853368.7067	606778.389	1.42E+11
a	4*	35	4	36	507215.509	465846.245	801807.423	1.52E+11
a	4*	35	4	37	587250.651	745356.28	668292.9333	1.98E+11
a	4*	35	4	38	983478.399	697918.0378	816873.3494	1.63E+11
a	4*	35	4	39	803523.207	390995.596	533637.709	1.71E+11
a	4*	40	4	40	401534.337	578455.2411	493860.5131	2.12E+11
a	4*	40	4	41	392138.875	392147.8233	636095.8355	2.16E+11
a	4*	40	4	42	657931.4323	657270.2073	993813.116	1.81E+11
a	4*	40	4	43	210925.068	427326.051	319869.603	1.49E+11
a	4*	40	4	44	1297427.165	796076.3411	1096220.257	1.36E+11
a	4*	45	4	45	278309.6553	328030.1537	248055.063	75345205000
a	4*	45	4	46	202475.4732	239008.5015	263348.0921	1.07E+11
a	4*	45	4	47	350151.8456	275237.4114	295991.214	1.63E+11
a	4*	45	4	48	509853.7237	573248.083	480835.459	1.67E+11
a	4*	45	4	49	848185.6145	714001.1785	811670.2846	73049500600
a	4*	50	4	50	941545.9268	627798.9522	881634.035	1.50E+11
a	4*	50	4	51	504438.1905	529067.8045	644645.2033	2.12E+11
a	4*	50	4	52	901967.232	643623.1605	799979.532	1.69E+11
a	4*	50	4	53	682386.904	497273.0588	652239.7974	1.33E+11
a	4*	50	4	54	473389.5223	392091.0716	457236.4249	1.34E+11
a	4*	55	4	55	546551.7419	484651.0329	589210.4135	1.43E+11
a	4*	55	4	56	870546.9769	1253243.198	951933.0679	1.53E+11
a	4*	55	4	57	1039588.901	877419.6058	607071.851	2.03E+11
a	4*	55	4	58	1043739.72	1020636.204	1045027.494	2.45E+11
a	4*	55	4	59	528079.1918	680513.202	808875.2969	1.52E+11
a	4*	60	4	60	381526.048	444470.7101	537119.145	1.14E+11
a	4*	60	4	61	470634.4926	587265.43	678937.2786	1.64E+11
a	4*	60	4	62	230618.019	384252.126	636325.3442	1.62E+11
a	4*	60	4	63	376610.5718	735307.348	578454.8165	1.79E+11
a	4*	60	4	64	1023110.093	915341.05	930432.966	1.84E+11
a	4*	65	4	65	972685.796	774248.6558	1106898.127	1.96E+11
a	4*	65	4	66	257142.025	347809.477	629942.233	1.25E+11
a	4*	65	4	67	616584.79	712221.957	473717.968	1.68E+11
a	4*	65	4	68	1031619.761	1036104.171	803002.2669	1.61E+11
a	4*	65	4	69	494586.5742	505704.459	580690.1177	1.39E+11
a	4*	70	4	70	394374.6874	344894.7926	364755.7752	1.66E+11
a	4*	70	4	71	314986.7181	261257.3191	326385.0718	1.63E+11
a	4*	70	4	72	545032.7671	513705.109	763593.998	1.94E+11
a	4*	70	4	73	820200.1278	1236460.489	859860.8021	2.09E+11
a	4*	70	4	74	463195.501	589838.815	638109.4326	1.83E+11
a	4*	75	4	75	503250.8647	477819.5678	851785.512	1.69E+11
a	4*	75	4	76	870733.188	1241802.06	1213506.238	2.33E+11
a	4*	75	4	77	1094154.658	1050887.972	905045.905	2.38E+11
a	4*	75	4	78	672210.4339	572059.277	1117642.45	1.33E+11
a	4*	75	4	79	1133198.807	909624.615	1249037.425	2.08E+11
a	4*	80	4	80	951995.7515	944514.3833	1099589.533	1.88E+11
a	4*	80	4	81	1097046.576	720437.0646	892967.195	1.78E+11
a	4*	80	4	82	882651.017	532842.046	764316.856	1.52E+11
a	4*	80	4	83	1102275.01	1626047.583	1704322.938	2.65E+11
a	4*	80	4	84	1204101.48	1190995.921	1376441.259	2.35E+11
a	4*	85	4	85	839888.475	782795.749	691536.045	1.46E+11
a	4*	85	4	86	644438.807	738164.781	753190.7688	1.87E+11
a	4*	85	4	87	1072091.638	1143756.289	1191355.956	2.10E+11
a	4*	85	4	88	873517.345	878675.0817	1683964.275	1.55E+11
a	4*	85	4	89	597631.701	562271.254	1296091.106	1.10E+11
a	4*	90	4	90	158136.527	161394.913	304242.94	21779173000
a	5	0	5	0	974794.1825	722077.4285	1361154.316	69525689570
a	5	0	5	1	584109.9453	433592.8808	640284.934	70615518000
a	5	0	5	2	472891.877	448666.799	801596.0196	1.15E+11
a	5	0	5	3	557624.4055	310632.135	466656.419	1.02E+11
a	5	0	5	4	746654.3208	582024.737	823164.5055	1.67E+11
a	5	5	5	5	391711.699	294719.97	485788.35	74927310000
a	5	5	5	6	640340.336	460258.954	743977.2271	1.57E+11
a	5	5	5	7	737663.914	597544.9398	624221.6869	1.53E+11
a	5	5	5	8	357327.8321	368450.7	389124.453	1.09E+11
a	5	5	5	9	640248.0862	625782.38	655517.781	1.65E+11
a	5	10	5	10	382690.505	464719.4297	312399.7815	1.67E+11
a	5	10	5	11	411938.5209	364724.07	354541.828	94648327000
a	5	10	5	12	516855.2176	920553.901	882399.878	2.11E+11
a	5	10	5	13	750754.3826	686326.363	979388.4296	2.08E+11
a	5	10	5	14	362741.1553	396762.94	733275.787	1.49E+11
a	5	15	5	15	344730.755	383672.976	434716.459	1.39E+11
a	5	15	5	16	1012614.918	996127.664	1116938.407	1.90E+11
a	5	15	5	17	1337036.757	942668.2001	1044921.994	1.48E+11
a	5	15	5	18	264485.5873	386985.1714	271183.0104	1.15E+11
a	5	15	5	19	247112.0886	222643.1193	224922.397	1.29E+11
a	5	20	5	20	648067.1988	635612.057	498464.8017	1.97E+11
a	5	20	5	21	809568.7061	851815.372	1043716.878	1.97E+11
a	5	20	5	22	634150.414	339135.8675	359995.005	1.18E+11
a	5	20	5	23	839527.729	698479.575	775020.933	1.96E+11
a	5	20	5	24	846261.8434	557414.819	565851.957	1.28E+11
a	5	25	5	25	618701.5307	345832.1959	573020.2658	1.47E+11
a	5	25	5	26	1051963.966	816834.139	736913.8854	1.78E+11
a	5	25	5	27	709615.7577	635471.275	579344.98	1.77E+11
a	5	25	5	28	933474.5572	555977.1239	1054721.323	1.34E+11
a	5	25	5	29	397506.743	312973.2138	433399.0193	1.57E+11
a	5	30	5	30	473263.502	458146.866	639687.2051	2.06E+11
a	5	30	5	31	805449.0081	568989.3853	481314.446	1.60E+11
a	5	30	5	32	385741.293	379120.718	525043.762	1.82E+11
a	5	30	5	33	700816.578	851943.8168	430750.423	1.38E+11
a	5	30	5	34	699997.781	570592.9249	357905.18	1.64E+11
a	5	35	5	35	1290649.392	1145913.221	1179764.943	2.05E+11
a	5	35	5	36	346106.457	500427.908	521822.164	1.56E+11
a	5	35	5	37	725351.354	528811.131	1044240.194	1.74E+11
a	5	35	5	38	750113.9151	415592.253	476807.6187	1.84E+11
a	5	35	5	39	545563.3	1001048.748	540906.3714	1.95E+11
a	5	40	5	40	502758.7747	381551.0363	301425.1583	1.84E+11
a	5	40	5	41	677513.3434	885347.482	775192.6193	2.11E+11
a	5	40	5	42	574282.8831	735989.032	597505.048	1.30E+11
a	5	40	5	43	611595.2756	945200.4495	565457.352	1.62E+11
a	5	40	5	44	683843.8394	532362.593	804868.51	1.24E+11
a	5	45	5	45	968879.0462	863624.125	890559.2949	2.40E+11
a	5	45	5	46	1007942.586	658679.412	1174684.211	2.99E+11
a	5	45	5	47	1077233.928	993543.486	1052615.611	2.87E+11
a	5	45	5	48	680513.622	767418.669	1129283.423	1.63E+11
a	5	45	5	49	859117.12	974057.847	821932.081	2.14E+11
a	5	50	5	50	1372776.945	1225223.072	1064298.223	2.03E+11
a	5	50	5	51	1187503.844	1226646.859	1525742.4	2.43E+11
a	5	50	5	52	1502854.37	806251.5542	946016.991	1.97E+11
a	5	50	5	53	825069.0331	710282.315	785433.86	1.49E+11
a	5	50	5	54	870325.4764	792653.637	998152.669	1.46E+11
a	5	55	5	55	1125036.177	979820.6793	1043693.543	1.84E+11
a	5	55	5	56	777866.3696	559268.904	1125001.305	74837617020
a	5	55	5	57	1115129.186	1005956.812	1629616.249	1.19E+11
a	5	55	5	58	1403249.256	1236855.227	1956342.284	1.57E+11
a	5	55	5	59	782850.518	673152.184	1105765.626	75178421400
a	6	0	6	0	988760.478	830344.863	885939.161	2.18E+11
a	6	0	6	1	351121.815	463564.7299	562979.63	1.58E+11
a	6	0	6	2	613435.3016	566379.597	554604	1.43E+11
a	6	0	6	3	310395.3844	269333.246	413785.883	1.35E+11
a	6	0	6	4	581171.8483	1005360.124	804906.305	1.78E+11
a	6	5	6	5	754571.009	745789.582	1010771.555	1.58E+11
a	6	5	6	6	469443.233	360035.7458	318311.6514	1.16E+11
a	6	5	6	7	894418.84	633979.5908	824299.71	1.72E+11
a	6	5	6	8	560481.22	348323.5765	740322.589	1.35E+11
a	6	5	6	9	550513.789	419530.26	635577.17	74460774000
a	6	10	6	10	768046.363	727421.063	523720.079	1.15E+11
a	6	10	6	11	781481.501	773182.252	850883.34	98885428000
a	6	10	6	12	738314.297	681927.185	759329.225	2.24E+11
a	6	10	6	13	440014.674	471094.3665	413706.104	2.00E+11
a	6	10	6	14	539087.274	267667.68	525041.782	1.52E+11
a	6	15	6	15	640080.345	638570.4283	826409.511	1.69E+11
a	6	15	6	16	522579.084	508267.869	570318.237	1.39E+11
a	6	15	6	17	425087.471	352616.616	651378.521	1.19E+11
a	6	15	6	18	932131.869	694824.267	884068.9409	1.84E+11
a	6	15	6	19	625313.103	714228.733	809452.514	1.09E+11
a	6	20	6	20	339108.3024	459574.212	433714.186	1.22E+11
a	6	20	6	21	503123.5537	666251.325	730450.37	1.55E+11
a	6	20	6	22	433319.105	438525.589	343934.3335	1.11E+11
a	6	20	6	23	464868.8883	520606.8726	506896.203	1.15E+11
a	6	20	6	24	1242420.344	939953.102	792315.302	2.24E+11
a	6	25	6	25	1127059.236	1247629.189	1129835.249	2.47E+11
a	6	25	6	26	666467.421	327365.253	690056.7847	1.53E+11
a	6	25	6	27	833111.924	750907.6838	746875.213	1.70E+11
a	6	25	6	28	619541.449	1047674.613	799383.681	1.88E+11
a	6	25	6	29	1260945.355	898381.9389	1210491.749	2.15E+11
a	6	30	6	30	1205960.839	1084006.148	1352697.529	1.86E+11
a	6	30	6	31	1626498.319	1456764.66	1823843.409	2.11E+11
a	6	30	6	32	1157837.78	891481.8086	1697830.9	1.37E+11
a	6	30	6	33	1660089.384	1345529.972	2196780.208	1.95E+11
a	6	30	6	34	978034.738	737590.447	1193868.257	80929731200
a	7	0	7	0	788171.698	753846.9971	860078.846	1.64E+11
a	7	0	7	1	686293.4721	727730.8703	789047.794	1.59E+11
a	7	0	7	2	582942.563	567065.166	782472.1	1.56E+11
a	7	0	7	3	974333.23	556889.3506	738802.878	1.35E+11
a	7	0	7	4	1083689.67	833371.746	1247657.243	1.50E+11
a	7	5	7	5	772012.561	574470.4199	1074507.081	99579042000
a	7	5	7	6	917966.1606	724636.3896	1333656.751	1.24E+11
a	7	5	7	7	492979.617	573539.273	747018.96	1.15E+11
a	7	5	7	8	770050.1835	871631.511	909828.44	2.52E+11
a	7	5	7	9	492838.2537	530472.8005	932287.558	1.54E+11
a	7	10	7	10	534131.0492	617632.373	671865.795	1.50E+11
a	7	10	7	11	508928.645	548073.942	762917.286	1.43E+11
a	7	10	7	12	455253.219	286889.2587	663813.7124	1.94E+11
a	7	10	7	13	467312.6039	435720.995	388252.392	1.14E+11
a	7	10	7	14	368851.993	286708.221	350798.672	99238254000
a	7	15	7	15	663367.1455	843476.519	881141.8514	2.11E+11
a	7	15	7	16	737616.8471	605483.891	663961.521	1.93E+11
a	7	15	7	17	434109.502	572995.289	350493.014	1.34E+11
a	7	15	7	18	258759.414	269599.589	495425.488	1.14E+11
a	7	15	7	19	489791.0395	645388.2215	645930.708	1.72E+11
a	7	20	7	20	591760.5256	498294.142	695089.777	1.91E+11
a	7	20	7	21	689781.564	486203.9352	496600.247	1.65E+11
a	7	20	7	22	1097104.664	609412.425	952242.64	2.45E+11
a	7	20	7	23	904595.333	797138.9803	720633.946	1.97E+11
a	7	20	7	24	1394579.987	640604.1028	808131.984	2.12E+11
a	7	25	7	25	1049271.807	749219.7164	640125.4465	1.81E+11
a	7	25	7	26	587615.471	608555.2304	649104.81	2.01E+11
a	7	25	7	27	626612.291	818231.717	722337.61	1.30E+11
a	7	25	7	28	1161209.835	831397.7935	900544.5466	2.25E+11
a	7	25	7	29	674720.539	665974.269	441856.037	1.26E+11
a	7	30	7	30	1038704.337	547641.774	986152.982	1.55E+11
a	7	30	7	31	1232051.338	1007629.574	1502395.854	2.57E+11
a	7	30	7	32	1188705.257	937371.118	872681.8	2.20E+11
a	7	30	7	33	1989739.536	1704874.16	2235313.032	3.07E+11
a	7	30	7	34	1715830.044	1225475.593	2151175.885	1.38E+11
a	7	35	7	35	1356614.289	1186073.395	2014058.197	1.18E+11
a	7	35	7	36	73781.03	83795.26	64688.872	20014561000
a	8	0	8	0	445748.265	425481.6222	542675.011	2.14E+11
a	8	0	8	1	545738.885	396400.122	497199.422	1.58E+11
a	8	0	8	2	482162.5125	487507.892	590572.968	1.51E+11
a	8	0	8	3	487844.8749	673133.5789	646719.2421	1.41E+11
a	8	0	8	4	742656.1457	423069.597	535250.78	98762847000
a	8	5	8	5	681810.13	708703.646	848663.921	1.18E+11
a	8	5	8	6	774747.099	775090.663	951885.37	1.32E+11
a	8	5	8	7	712327.046	842030.0721	853724.452	92714580700
a	8	5	8	8	324430.4759	253790.918	213659.5651	96148954100
a	8	5	8	9	885310.0623	528604.396	1281845.802	1.77E+11
a	8	10	8	10	296386.3358	442184.1233	425551.202	1.29E+11
a	8	10	8	11	560221.3747	491216.5983	420415.7442	1.48E+11
a	8	10	8	12	706560.5857	495889.4562	630381.082	1.47E+11
a	8	10	8	13	616336.684	546583.984	867913.541	1.93E+11
a	8	10	8	14	753966.0692	771062.499	744237.1429	2.49E+11
a	8	15	8	15	648840.771	428021.434	536235.3207	1.39E+11
a	8	15	8	16	527561.3143	516026.6284	758960.0349	2.52E+11
a	8	15	8	17	464126.5152	548210.5477	570729.126	1.81E+11
a	8	15	8	18	444874.129	341839.7916	395835.49	1.18E+11
a	8	15	8	19	382353.135	257785.977	388464.451	72979730000
a	8	20	8	20	1070542.81	1020298.132	1132369.508	1.86E+11
a	8	20	8	21	1103351.96	673525.1372	705850.739	2.12E+11
a	8	20	8	22	888386.933	1038944.672	915695.813	2.09E+11
a	8	20	8	23	579282.909	622524.049	519634.1262	1.13E+11
a	8	20	8	24	1218574.699	1300233.343	1547371.456	2.19E+11
a	8	25	8	25	1684496.367	1479273.267	1603458	2.53E+11
a	8	25	8	26	1504173.94	1134175.43	1594324.854	1.92E+11
a	8	25	8	27	1149092.99	960558.228	1452331.393	83007535000
a	8	25	8	28	1034980.458	933444.515	1274723.159	89693200900
a	9	0	9	0	458340.608	523404.9	550395.234	88104094000
a	9	0	9	1	675864.18	582527.754	749425.71	1.90E+11
a	9	0	9	2	605199.037	705898.555	717507.124	1.43E+11
a	9	0	9	3	1887374.91	1258476.425	1914848.453	2.07E+11
a	9	0	9	4	690346.57	486716.3671	628594.585	85995183000
a	9	5	9	5	766268.8399	531381.5889	795663.329	1.72E+11
a	9	5	9	6	685333.8723	674997.9256	822940.0486	2.03E+11
a	9	5	9	7	1326141.489	781893.2539	994153.574	1.78E+11
a	9	5	9	8	438265.318	545294.975	519405.0136	1.79E+11
a	9	5	9	9	553892.3043	484183.448	542075.2686	1.29E+11
a	9	10	9	10	635865.7025	586273.323	684812.8987	1.60E+11
a	9	10	9	11	1271002.509	885342.096	1079452.676	2.77E+11
a	9	10	9	12	922913.433	781720.182	716469.257	1.54E+11
a	9	10	9	13	978610.744	702004.19	837638.404	1.95E+11
a	9	10	9	14	916092.262	753349.5334	786603.432	1.73E+11
a	9	15	9	15	797622.65	438092.19	722637.21	1.16E+11
a	9	15	9	16	968587.631	909396.588	964162.2875	2.55E+11
a	9	15	9	17	996045.38	1065244.624	1058206.177	2.23E+11
a	9	15	9	18	1514101.99	1244021.56	1339539.311	2.29E+11
a	9	15	9	19	1881470.078	1239196.086	1877097.481	2.63E+11
a	9	20	9	20	1141624.016	1398536.125	1313522.468	2.07E+11
a	9	20	9	21	989317.193	846564.856	2339081.674	1.49E+11
a	9	20	9	22	903025.9	741624.4574	1858258.132	1.01E+11
a	9	20	9	23	190047.45	160912.811	342570.796	33053591000
a	10	0	10	0	609834.162	550334.339	853929.698	75416834400
a	10	0	10	1	923063.78	767715.13	866408.06	92368364000
a	10	0	10	2	824144.617	778565.368	612982.315	1.21E+11
a	10	0	10	3	511889.415	430013.501	447853.1232	1.14E+11
a	10	0	10	4	820648.0106	635822.7093	909860.263	2.37E+11
a	10	5	10	5	362774.4633	252989.6787	312168.7486	1.20E+11
a	10	5	10	6	261352.338	360206.4347	403655.293	98765431000
a	10	5	10	7	500291.8573	324480.6821	523370.319	1.43E+11
a	10	5	10	8	1207528.123	707223.1643	890960.6065	1.97E+11
a	10	5	10	9	511803.9392	970712.2267	547296.673	1.95E+11
a	10	10	10	10	666913.7089	829844.895	989213.726	1.86E+11
a	10	10	10	11	831336.454	559990.159	570494.283	1.66E+11
a	10	10	10	12	1297203.657	812101.321	1275737.039	1.78E+11
a	10	10	10	13	1175707.447	1181930.871	1041399.982	2.00E+11
a	10	10	10	14	1078425.669	1283799.426	1288040.415	2.75E+11
a	10	15	10	15	1486239.167	1174356.944	1540297.202	3.23E+11
a	10	15	10	16	688590.19	685473.1714	774995.559	1.46E+11
a	10	15	10	17	569587.04	652921.356	842204.784	81801382000
a	10	15	10	18	1217850.641	868435.7699	1813550.051	1.10E+11
a	10	15	10	19	828545.84	723362.923	1787595.32	62291337000
a	11-28*	0	11	0	337591.707	421893.688	382698.624	84640390000
a	11-28*	0	11	1	532647.4	667386.49	655400.71	66455272000
a	11-28*	0	11	2	434153.353	519951.902	343732.158	68602693000
a	11-28*	0	11	3	1013420.949	1064970.996	915012.248	2.61E+11
a	11-28*	0	11	4	779298.6285	632530.6624	684199.654	1.78E+11
a	11-28*	15	11	5	809403.58	616580.0013	639854.4668	2.62E+11
a	11-28*	15	11	6	705318.612	477682.4615	768220.659	1.74E+11
a	11-28*	15	11	7	743209.455	543440.689	617302.4609	1.57E+11
a	11-28*	15	11	8	755151.36	868593.194	781210.742	2.92E+11
a	11-28*	15	11	9	691021.4519	429961.2596	486211.871	1.72E+11
a	11-28*	20	11	10	722981.014	537727.3024	555269.485	1.28E+11
a	11-28*	20	11	11	1440658.889	411463.092	659960.4467	2.61E+11
a	11-28*	20	11	12	678333.5923	431853.2607	774859.9749	2.02E+11
a	11-28*	20	11	13	737232.539	750176.5973	756403.101	2.29E+11
a	11-28*	20	11	14	1248163.761	1091771.683	1238717.165	2.81E+11
a	11-28*	5	11	15	607395.431	549436.005	1005565.489	1.31E+11
a	11-28*	5	11	16	1860729.74	1350072.567	2266476.917	2.45E+11
a	11-28*	5	11	17	1291329.734	1071306.2	1989163.693	1.32E+11
a	11-28*	5	11	18	1203045.309	1047111.875	2097499.32	1.53E+11
a	11-28*	5	11	19	174455.566	153538.006	308319.061	38862800000
a	11-28*	20	12	0	735806.141	712585.702	793331.159	1.31E+11
a	11-28*	20	12	1	672441.7392	578575.894	918982.4041	1.45E+11
a	11-28*	20	12	2	601764.13	620460.304	529668.3508	85580861000
a	11-28*	20	12	3	1250132.381	836666.0382	1214421.047	1.53E+11
a	11-28*	20	12	4	1033321.351	866451.724	1510621.582	1.38E+11
a	11-28*	25	12	5	1745523.84	1234996.279	1632090.66	1.60E+11
a	11-28*	25	12	6	1456392.998	774832.9789	1201512.362	1.32E+11
a	11-28*	25	12	7	726640.783	303459.132	452693.3911	1.09E+11
a	11-28*	25	12	8	396124.7365	310248.501	263071.241	76191532000
a	11-28*	25	12	9	724189.224	556684.5151	615484.821	1.64E+11
a	11-28*	10	12	10	1150277.149	1331067.291	1141574.022	2.56E+11
a	11-28*	10	12	11	719948.466	985823.7342	796257.183	1.54E+11
a	11-28*	10	12	12	1010593.107	792000.5889	981366.0391	2.91E+11
a	11-28*	10	12	13	1238344.851	1187263.21	1007994.497	2.03E+11
a	11-28*	10	12	14	1481290.958	1002341.885	1392177.28	2.21E+11
a	11-28*	25	12	15	1210474.687	1058778.808	1084244.822	2.10E+11
a	11-28*	25	12	16	1078708.706	1572784.539	1304847.808	1.97E+11
a	11-28*	25	12	17	1568417.31	1441430.33	2122057.703	2.25E+11
a	11-28*	25	12	18	1756844.8	1472495.791	2433962.23	1.57E+11
a	11-28*	25	12	19	755888.361	680690.0213	904207.99	65517963300
a	11-28*	30	13	0	656878.722	576812.6186	1125795.986	1.29E+11
a	11-28*	30	13	1	834619.776	655084.531	1550383.66	1.12E+11
a	11-28*	30	13	2	1415161.771	966991.4504	1175670.361	1.45E+11
a	11-28*	30	13	3	790357.8376	562060.288	780669.969	1.54E+11
a	11-28*	30	13	4	956247.362	890017.688	909658.9716	2.19E+11
a	11-28*	15	13	5	395338.7973	643342.062	564142.1219	2.33E+11
a	11-28*	15	13	6	442052.2795	492668.4997	275508.7844	1.38E+11
a	11-28*	15	13	7	885117.16	836240.1627	1042244.274	1.61E+11
a	11-28*	15	13	8	1420885.403	1138475.341	1105917.336	2.02E+11
a	11-28*	15	13	9	1221188.534	810698.971	981780.838	1.84E+11
a	11-28*	30	13	10	1414580.629	715682.3752	973702.364	2.11E+11
a	11-28*	30	13	11	1053182.773	1136737.911	1089316.565	2.26E+11
a	11-28*	30	13	12	867137.592	609880.865	1148323.894	1.73E+11
a	11-28*	30	13	13	1217261.044	1134585.608	1249089.282	2.02E+11
a	11-28*	30	13	14	1583707.685	1218882.208	1574708.553	2.34E+11
a	11-28*	35	13	15	1441125.76	1310959.825	1377850.34	1.65E+11
a	11-28*	35	13	16	1417588.09	1421370.11	1815350.495	1.21E+11
a	11-28*	35	13	17	542543.5674	406930.7473	729156.7167	61707273220
a	11-28*	35	14	0	516816.1631	249460.805	516334.056	1.36E+11
a	11-28*	35	14	1	1216101.084	699386.3025	737461.4876	1.83E+11
a	11-28*	20	14	2	1204434.095	1199571.579	1054685.464	1.79E+11
a	11-28*	20	14	3	1032445.048	1183320.587	1548675.326	2.28E+11
a	11-28*	20	14	4	1156755.93	829255.385	1245207.582	1.38E+11
a	11-28*	20	14	5	740337.94	542958.9126	1468034.92	90221503000
a	11-28*	20	14	6	799309.019	808556.9982	1740192.11	81858907000
a	11-28*	35	14	7	584845.5906	564484.996	583785.797	1.46E+11
a	11-28*	35	14	8	959546.464	612075.2682	616186.823	1.27E+11
a	11-28*	35	14	9	842332.467	817854.3846	393915.995	1.53E+11
a	11-28*	35	14	10	883505.999	639345.564	744014.8899	2.29E+11
a	11-28*	35	14	11	632809.822	587947.0318	957227.773	1.87E+11
a	11-28*	40	14	12	1003056.89	846889.952	1082091.087	86225185000
a	11-28*	40	14	13	810772.056	762794.812	1115930.013	86267044000
a	11-28*	40	14	14	640439.0651	639808.6482	734375.9042	1.21E+11
a	11-28*	40	14	15	29929.1	18545.4	21708.7	2608610000
a	11-28*	40	15	0	1024081.613	754571.71	1150725.096	1.91E+11
a	11-28*	25	15	1	1035998.606	940926.0381	962542.8074	1.91E+11
a	11-28*	25	15	2	1319079.514	928660.377	1112308.023	1.84E+11
a	11-28*	25	15	3	449576.06	403209.686	429423.158	1.03E+11
a	11-28*	25	15	4	732914.203	738057.4508	803461.5566	1.35E+11
a	11-28*	25	15	5	842621.23	762701.9939	1032770.616	1.11E+11
a	11-28*	40	15	6	791500.693	750788.782	1411517.43	91270394000
a	11-28*	40	15	7	1078601.998	885549.029	1580430.25	1.47E+11
a	11-28*	40	15	8	333526.2724	408130.294	588260.134	76860519000
a	11-28*	40	15	9	472216.177	473737.1892	709628.223	95477872200
a	11-28*	40	15	10	2132658.042	789882.648	1548844.584	1.65E+11
a	11-28*	45	15	11	1220526.364	850856.334	1240784.95	1.37E+11
a	11-28*	45	15	12	1244902.572	874201.55	1652186.37	1.33E+11
a	11-28*	45	16	0	2153.495	1828.626	1850.554	145944300
a	11-28*	45	17	0	759376.435	547243.91	750877.138	77060711000
a	11-28*	45	17	1	1110201.344	867589.6	1205204.769	1.18E+11
a	11-28*	30	17	2	1400701.033	1227794.074	1386166.625	1.68E+11
a	11-28*	30	17	3	1354675.032	930475.958	1272257.855	1.87E+11
a	11-28*	30	17	4	1287433.14	815994.6866	1412918.04	1.95E+11
a	11-28*	30	17	5	734897.972	834699.586	1007323.451	1.17E+11
a	11-28*	30	17	6	831813.323	631449.182	1053288.92	1.11E+11
a	11-28*	45	17	7	1153703.64	1017823.98	1531613.95	1.33E+11
a	11-28*	45	17	8	1269586.347	1019428.176	1605760.18	1.49E+11
a	11-28*	45	17	9	1202861.775	864764.426	1476389.1	1.36E+11
a	11-28*	45	17	10	320617.471	188887.297	374633.516	47713339000
a	11-28*	45	18	0	422930.9869	368512.2452	453802.5201	1.02E+11
a	11-28*	50	18	1	550000.6353	400154.6739	1010507.779	1.04E+11
a	11-28*	50	18	2	1374979.438	1170082.167	1383410.71	1.78E+11
a	11-28*	50	18	3	1588415.598	990399.549	1271199.191	1.70E+11
